PAYER NAME,STATE NAME,ACRONYM,EXPANSION,Explanation,Coverage Status
Wellcare,Idaho,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Idaho,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Idaho,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Wellcare,Idaho,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Wellcare,Idaho,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Wellcare,Idaho,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Wellcare,Illinois,NT,stands for Not Part D,"This prescription drug is not normally covered in a Medicare Prescription
Drug Plan. The amount you pay when you fill a prescription for this drug does not count toward your
total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage). In
addition, if you are receiving Extra Help to pay for your prescriptions, you will not get any extra help
to pay for this drug.",Covered with Condition
Wellcare,Illinois,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Illinois,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Illinois,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Illinois,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Illinois,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Illinois,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Illinois,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Illinois,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Illinois,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Wellcare,Illinois,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Wellcare,Illinois,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Wellcare,Illinois,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Wellcare,Illinois,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Covered with Condition
Wellcare,Indiana,NT,stands for Not Part D,"This prescription drug is not normally covered in a Medicare Prescription
Drug Plan. The amount you pay when you fill a prescription for this drug does not count toward your
total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage). In
addition, if you are receiving Extra Help to pay for your prescriptions, you will not get any extra help
to pay for this drug.",Covered with Condition
Wellcare,Indiana,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Indiana,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Indiana,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Indiana,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Indiana,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Indiana,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Indiana,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Indiana,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Indiana,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Wellcare,Indiana,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Wellcare,Indiana,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Wellcare,Indiana,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Wellcare,Indiana,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Covered with Condition
Wellcare,Lowa,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Lowa,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Lowa,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Lowa,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Lowa,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Lowa,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Lowa,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Lowa,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Kansas,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Kansas,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Kansas,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Kansas,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Kansas,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Kansas,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Kansas,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Kansas,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Kentucky,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Kentucky,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Kentucky,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Kentucky,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Kentucky,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Kentucky,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Kentucky,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Kentucky,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Kentucky,NT,stands for Not Part D,"This prescription drug is not normally covered in a Medicare Prescription
Drug Plan. The amount you pay when you fill a prescription for this drug does not count toward your
total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage). In
addition, if you are receiving Extra Help to pay for your prescriptions, you will not get any extra help
to pay for this drug.",Covered with Condition
Wellcare,Kentucky,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Kentucky,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Kentucky,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Kentucky,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Kentucky,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Kentucky,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Kentucky,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Kentucky,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Kentucky,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Wellcare,Kentucky,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Wellcare,Kentucky,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Wellcare,Kentucky,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Wellcare,Kentucky,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Covered with Condition
Wellcare,Louisiana,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Louisiana,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Louisiana,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Louisiana,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Louisiana,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Louisiana,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Louisiana,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Louisiana,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Louisiana,NT,stands for Not Part D,"This prescription drug is not normally covered in a Medicare Prescription
Drug Plan. The amount you pay when you fill a prescription for this drug does not count toward your
total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage). In
addition, if you are receiving Extra Help to pay for your prescriptions, you will not get any extra help
to pay for this drug.",Covered with Condition
Wellcare,Louisiana,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Louisiana,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Louisiana,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Louisiana,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Louisiana,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Louisiana,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Louisiana,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Louisiana,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Louisiana,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Wellcare,Louisiana,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Wellcare,Louisiana,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Wellcare,Louisiana,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Wellcare,Louisiana,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Covered with Condition
Wellcare,Maine,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Maine,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Maine,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Maine,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Maine,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Maine,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Maine,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Maine,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Maine,NT,stands for Not Part D,"This prescription drug is not normally covered in a Medicare Prescription
Drug Plan. The amount you pay when you fill a prescription for this drug does not count toward your
total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage). In
addition, if you are receiving Extra Help to pay for your prescriptions, you will not get any extra help
to pay for this drug.",Covered with Condition
Wellcare,Maine,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Maine,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Maine,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Maine,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Maine,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Maine,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Maine,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Maine,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Maine,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Wellcare,Maine,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Wellcare,Maine,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Wellcare,Maine,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Wellcare,Maine,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Covered with Condition
Wellcare,Maryland,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Maryland,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Maryland,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Maryland,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Maryland,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Maryland,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Maryland,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Maryland,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Maryland,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Wellcare,Maryland,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Wellcare,Maryland,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Wellcare,Maryland,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Wellcare,Massachusetts,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Massachusetts,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Massachusetts,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Massachusetts,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Massachusetts,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Massachusetts,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Massachusetts,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Massachusetts,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Massachusetts,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Wellcare,Massachusetts,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Wellcare,Massachusetts,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Wellcare,Massachusetts,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Wellcare,Michigan,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Michigan,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Michigan,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Michigan,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Michigan,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Michigan,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Michigan,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Michigan,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Michigan,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Wellcare,Michigan,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Wellcare,Michigan,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Wellcare,Michigan,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Wellcare,Michigan,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Covered with Condition
Wellcare,Michigan,NT,stands for Not Part D,"This prescription drug is not normally covered in a Medicare Prescription
Drug Plan. The amount you pay when you fill a prescription for this drug does not count toward your
total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage). In
addition, if you are receiving Extra Help to pay for your prescriptions, you will not get any extra help
to pay for this drug.",Covered with Condition
Wellcare,Michigan,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Michigan,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Michigan,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Michigan,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Michigan,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
