PAYER NAME,STATE NAME,Acronym,EXPANSION,Explanation,Coverage Status
Oscar Health ,Kansas,SP,Speciality Pharmacy,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
Nebraska Total Care,Nebraska,AL,Age Limit,"Minimum and maximum age requirements set by an insurance policy or plan that determine when an individual can apply for coverage or renew a policy, often used to manage risk and eligibility.",Coverage with Conditions
Nebraska Total Care,Nebraska,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Nebraska Total Care,Nebraska,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Nebraska Total Care,Nebraska,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Nebraska Total Care,Nebraska,NF,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions
Nebraska Total Care,Nebraska,RX/OTC,Prescription and OTC,These drugs are made in both prescription form and Over the-counter (OTC) form.,Coverage with Conditions
Nebraska Total Care,Nebraska,SP,Specialty Drugs,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
Nebraska Total Care,Nebraska,SF,Split Fill,"Initially, certain medications may only be available in 15 day-supply increments until you are stabilized on the medication. After you have been taking the medication for 90 days, this restriction may no longer apply.",Coverage with Conditions
Nebraska Total Care,Nebraska,D/D+/C,Not applicable,"Medications on the formulary with D/D+/C may take
alternative copays for certain benefit designs. Please
consult your benefit documents for more information
",Covered
Nebraska Total Care,Nebraska,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Nebraska Total Care,Nebraska,MP,Maintenance Product,Maintenance products are used to treat long-term conditions or illnesses and can be filled for up to a 90-day supply.,Covered
Presbyterian Healthcare,New Mexico,SFNS,Split Fill - New Starts,Certain specialty pharmaceuticals are limited to an initial fill up to a 15-day supply to ensure patients can tolerate the new medication,Coverage with Conditions
Presbyterian Healthcare,New Mexico,SL,Schedule II Max Day,Schedule II maximum of 30-day supply.,Covered
New Hampshire Healthy Families,New hampshire,SP,Specialty Pharmacy,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
Oscar Health ,Michigan,SP,Speciality Pharmacy,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
Oscar Health ,Mississippi,SP,Speciality Pharmacy,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
Oscar Health ,Missouri,SP,Speciality Pharmacy,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
Neighborhood Health Plan of Rhode Island,Rhode Island,C,CO-PAY,Some MVP plans may offer different co-pays or co-insurance for certain categories of medications.,Covered
Oscar Health ,Nebraska,SP,Speciality Pharmacy,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
American Postal Workers Union (APWU),All States,SP,Specialty Drugs,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Alaska,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Arizona,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
Neighborhood Health Plan of Rhode Island,Rhode Island,PA**,Prior Authorization May Apply,PA Applies if Step is Not Met,Coverage with Conditions(PA Required)
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Arkansas,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,California,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Colorado,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Connecticut,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Delaware,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,District of Columbia,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Florida,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Georgia,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Hawaii,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
Network Health,Wisconsin ,AL1,Age Limit,"Minimum and maximum age requirements set by an insurance policy or plan that determine when an individual can apply for coverage or renew a policy, often used to manage risk and eligibility.",Coverage with Conditions
Network Health,Wisconsin ,C,CO-PAY,Some MVP plans may offer different co-pays or co-insurance for certain categories of medications.,Covered
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Idaho,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Illinois,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Indiana,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Iowa,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Kansas,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Kentucky,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Louisiana,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Maine,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Maryland,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Massachusetts,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Michigan,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Minnesota,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Mississippi,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Missouri,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Montana,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
Network Health,Wisconsin ,ACA, Affordable Care Act,"Under this health care reform law, if you qualify, you can get your drug at no cost if it is right for your age and condition and used properly.",Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Nebraska,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Nevada,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,New Hampshire,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,New Jersey,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,New Mexico,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,New York,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,North Carolina,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,North Dakota,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
New Hampshire Healthy Families,New hampshire,AL,Age Limit,"Minimum and maximum age requirements set by an insurance policy or plan that determine when an individual can apply for coverage or renew a policy, often used to manage risk and eligibility.",Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Ohio,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Oklahoma,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Oregon,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Pennsylvania,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Rhode Island,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
Pennsylvania Health & Wellness,Pennsylvania,SP,Specialty Drugs,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,South Carolina,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,South Dakota,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Tennessee,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Texas,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
Priority Health,Michigan,SP,Specialty Drugs,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Utah,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Vermont,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Virginia,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Washington,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,West Virginia,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
Octave Blue cross blue shield,Arkansas,ACA, Affordable Care Act,"Under this health care reform law, if you qualify, you can get your drug at no cost if it is right for your age and condition and used properly.",Coverage with Conditions
Ohio Healthy Plans,Ohio,NC,Not Covered,"The medication is excluded from the plan formulary and is therefore not eligible for reimbursement under medical or pharmacy benefits, regardless of indication.",Not Covered
Ohio Healthy Plans,Ohio,NC/3P,"Not Covered, Third Party Reviewer",Coverage is available only when the medication is administered or billed through a third-party provider (3P).,Coverage with Conditions
Ohio Healthy Plans,Ohio,EXC,Plan Exclusion,Drugs that are excluded from being covered.,Not Covered
Ohio Healthy Plans,Ohio,INF,Infertility,Infertility drugs,Coverage with Conditions
Ohio Healthy Plans,Ohio,LD,Limited Distribution,"These drugs are available only through certain pharmacies or wholesalers, depending on what the manufacturer decides.",Coverage with Conditions
Ohio Healthy Plans,Ohio,MSP,Must fill through specialty pharmacy program,"Some drugs are for complex medical problems. They need to be filled by special pharmacies. They offer more support, and have special guidelines for shipment and storage.",Coverage with Conditions
Ohio Healthy Plans,Ohio,OTC,over-the-counter,"OTC drugs are non-prescription drugs that are not normally covered by a Medicare Prescription 
Drug Plan. AlohaCare Advantage Plus pays for certain OTC drugs through you QUEST benefit 
(Medicaid). AlohaCare Advantage Plus will provide these OTC drugs at no cost to you.",Coverage with Conditions
Ohio Healthy Plans,Ohio,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Ohio Healthy Plans,Ohio,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Ohio Healthy Plans,Ohio,RDX,Restricted to Diagnosis ,"Coverage is limited to specific, payer-approved diagnoses.",Coverage with Conditions
Ohio Healthy Plans,Ohio,RS,Restricted to Specialist,"Coverage is available only when the medication is prescribed, ordered, or administered by a designated specialist as defined by Ohio Healthy Plans",Coverage with Conditions
Ohio Healthy Plans,Ohio,SF,Supply Fill limit.,Limited to two 15 day fills per month for first 3 months,Coverage with Conditions
Ohio Healthy Plans,Ohio,SMKG, SMKG Smoking Cessation,Coverage is provided only when the medication is used for smoking cessation purposes.,Coverage with Conditions
Ohio Healthy Plans,Ohio,SP,Specialty Drugs,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
Ohio Healthy Plans,Ohio,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Ohio Healthy Plans,Ohio,VAC,Vaccine,This vaccine is provided at no cost when used based on recommendations by the Centers for Disease Control and Prevention’s (CDC) Advisory Committee on Immunization Practices (ACIP).,Covered
Ohio Healthy Plans,Ohio,¢,RxCENTS,Tablet Splitting Program,Covered
Optimum Healthcare Florida,Florida,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Oscar Health ,Alabama,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Oscar Health ,Alabama,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Wisconsin,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Wyoming,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
Oscar Health ,Alabama,OTC,over-the-counter,"OTC drugs are non-prescription drugs that are not normally covered by a Medicare Prescription 
Drug Plan. AlohaCare Advantage Plus pays for certain OTC drugs through you QUEST benefit 
(Medicaid). AlohaCare Advantage Plus will provide these OTC drugs at no cost to you.",Coverage with Conditions
Oscar Health ,Alabama,PA**,Prior Authorization if Step Therapy is not met,"A Prior authorization will be needed if you do not
meet the step therapy",Coverage with Conditions(PA Required)
Oscar Health ,Alabama,^,Excluded Drug Medications,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Oscar Health ,Alabama,Tier 0,Preferred Generic, Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Oscar Health ,Alabama,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Oscar Health ,Alabama,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Not Covered
Oscar Health ,Alabama,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Oscar Health ,Alabama,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Oscar Health ,Alabama,+," $0 Condition Specific 
Plan","Oscar offers several condition specific plans (as 
described above) and these medications might be 
lower cost for members enrolled in one of these 
plans
",Covered
Oscar Health ,Alabama,Tier 0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Alabama,Tier 1A,Preferred Generic Drugs,Lowest copayment for select drugs that offer the greatest value compared to other drugs used to treat similar conditions. Select over-the-counter (OTC) drugs may be covered under this tier.,Covered
Oscar Health ,Alabama,Tier 1B,Non-Preferred Generic Drugs ,Low copayment for those drugs that offer great value compared to other drugs used to treat similar conditions. Select over-the-counter (OTC) drugs may be covered under this tier,Covered
Oscar Health ,Alabama,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Oscar Health ,Alabama,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Oscar Health ,Arizona,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Oscar Health ,Arizona,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
UNITED MINE WORKERS OF AMERICA HLTH & RETIREMENT_BO,Puerto Rico,MNPA,Medical Necessity Prior Authorization,the drug or service requires prior authorization based on medical necessity before coverage is approved.,Coverage with Conditions
Sanford Health Plan,South Dakota,ST NSO,Step Therapy for New Starts Only, It means that patients beginning a new medication must try one or more insurer-preferred drugs first before coverage for the prescribed medication will be considered,Coverage with Conditions(ST Required)
Oscar Health ,Arizona,OTC,over-the-counter,"OTC drugs are non-prescription drugs that are not normally covered by a Medicare Prescription 
Drug Plan. AlohaCare Advantage Plus pays for certain OTC drugs through you QUEST benefit 
(Medicaid). AlohaCare Advantage Plus will provide these OTC drugs at no cost to you.",Coverage with Conditions
Oscar Health ,Arizona,PA**,Prior Authorization if Step Therapy is not met,"A Prior authorization will be needed if you do not
meet the step therapy",Coverage with Conditions(PA Required)
Oscar Health ,Arizona,^,Excluded Drug Medications,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
MVP Health Care,Vermont,SC,Smoking Cesation,"Coverage for the treatment of smoking cessation drugs, which may have specific restrictions",Coverage with Conditions
MVP Health Care,Vermont,QL,Quantity limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
MVP Health Care,New York,QL,Quantity limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Physicians Health Plan Northern  Indiana    ,Indiana,QL,Quantity limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Peoples Health,Louisiana,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Oscar Health ,Arizona,+," $0 Condition Specific 
Plan","Oscar offers several condition specific plans (as 
described above) and these medications might be 
lower cost for members enrolled in one of these 
plans
",Covered
Mountain Health CO-OP,Idaho,Tier 2,Preferred Brand Drugs, Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Physicians Health Plan Northern  Indiana    ,Ohio,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
QualChoice Health Arkansas,Arkansas,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Regence,Idaho,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Regence,Oregon,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Regence,Utah,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Regence,Washington,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Oscar Health ,Florida,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Oscar Health ,Florida,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
San Francisco Health Plan,California,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Sanford Health Plan,South Dakota,Tier-2, Preferred Generics,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Oscar Health ,Florida,OTC,over-the-counter,"OTC drugs are non-prescription drugs that are not normally covered by a Medicare Prescription 
Drug Plan. AlohaCare Advantage Plus pays for certain OTC drugs through you QUEST benefit 
(Medicaid). AlohaCare Advantage Plus will provide these OTC drugs at no cost to you.",Coverage with Conditions
Oscar Health ,Florida,PA**,Prior Authorization if Step Therapy is not met,"A Prior authorization will be needed if you do not
meet the step therapy",Coverage with Conditions(PA Required)
Sanford Health Plan,South Dakota,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Premera Blue Cross,Washington,SP,Speciality Pharmacy,"In general, specialty drugs are drugs typically used to 
treat chronic, complex, or rare conditions and may 
require enhanced clinical support. 
Specialty Drugs are generally limited to a month supply 
on dispense. Please check your member booklet for 
more details",Coverage with Conditions
MVP Health Care,Vermont,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
MVP Health Care,New York,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Pennsylvania Health & Wellness,Pennsylvania,SP,Specialty Drugs,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
Oscar Health ,Florida,^,Excluded Drug Medications,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Oscar Health ,Florida,+," $0 Condition Specific 
Plan","Oscar offers several condition specific plans (as 
described above) and these medications might be 
lower cost for members enrolled in one of these 
plans
",Covered
Oscar Health ,Alabama,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
New Hampshire Healthy Families,New hampshire,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
